tick,date,agents in quarantine,average age,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
4176,2020-03-23,4520,40.8219,2449,121,302,44,66,33,2,1503,0
4320,2020-03-24,4700,40.7206,2618,71,283,42,60,37,2,1587,0
4464,2020-03-25,5231,40.649,2940,124,302,41,76,39,2,1707,0
4608,2020-03-26,5999,40.5349,3483,203,317,29,96,43,2,1826,0
4752,2020-03-27,6159,40.7233,3563,195,296,28,98,43,2,1934,0
4896,2020-03-28,8157,40.5807,4857,387,413,48,99,43,4,2306,0
5040,2020-03-29,8119,40.6842,5176,303,462,60,89,49,6,1974,0
5184,2020-03-30,8322,40.693,5479,299,552,75,92,53,4,1766,2
5328,2020-03-31,8759,40.5302,5442,183,565,76,107,57,3,2324,2
5472,2020-04-01,10793,40.7756,6695,262,666,81,129,59,4,2895,2
5616,2020-04-02,11547,40.5821,7067,391,773,90,174,59,4,2987,2
5760,2020-04-03,11145,40.8581,6465,431,882,99,210,60,3,2992,3
5904,2020-04-04,9345,40.6882,5631,266,810,89,185,38,4,2317,5
6048,2020-04-05,8916,40.7291,5383,125,775,71,183,39,4,2333,3
6192,2020-04-06,10045,40.5567,5752,108,704,69,180,51,5,3172,4
6336,2020-04-07,10592,40.516,5836,128,764,64,212,57,5,3522,4
6480,2020-04-08,10044,40.3104,5469,93,645,51,176,69,1,3535,5
6624,2020-04-09,9490,40.2613,5030,79,514,31,147,76,0,3609,4
6768,2020-04-10,9233,40.5408,4907,109,452,25,141,76,1,3520,2
6912,2020-04-11,6486,40.2285,3174,50,307,20,95,75,1,2762,2
7056,2020-04-12,6025,40.8115,2904,40,245,12,79,93,3,2641,8
7200,2020-04-13,5742,41.0392,2875,39,186,7,79,94,3,2451,8
7344,2020-04-14,8732,40.4416,4556,142,401,33,112,111,3,3365,9
7488,2020-04-15,11411,40.4596,6145,227,799,84,169,106,4,3866,11
7632,2020-04-16,10659,40.5066,5736,141,705,81,161,106,8,3714,7
7776,2020-04-17,10726,40.4354,5720,144,642,53,162,92,5,3899,9
7920,2020-04-18,12154,40.5742,6374,181,759,62,184,106,8,4468,12
8064,2020-04-19,14059,40.8872,7213,277,888,84,218,123,10,5230,16
8208,2020-04-20,13319,40.8649,7066,186,752,71,192,118,10,4905,19
8352,2020-04-21,12534,40.7405,6809,93,636,48,176,116,8,4629,19
8496,2020-04-22,12970,40.7887,6975,98,550,45,167,140,9,4963,23
8640,2020-04-23,12656,40.571,6789,75,423,37,144,152,10,5003,23
8784,2020-04-24,11627,40.4218,6315,68,348,25,112,144,6,4593,16
8928,2020-04-25,12242,40.4718,6487,81,285,21,83,151,8,5107,19
9072,2020-04-26,13727,40.5406,6688,211,616,62,152,163,11,5804,20
9216,2020-04-27,16616,40.5064,7668,300,929,114,239,168,9,7168,21
9360,2020-04-28,14872,40.8539,6539,165,828,100,213,158,11,6839,19
9504,2020-04-29,11117,40.7412,4543,87,677,73,181,135,10,5393,18
9648,2020-04-30,13591,40.8875,6097,148,674,60,193,157,9,6228,25
9792,2020-05-01,15616,40.8121,6991,161,694,56,201,174,16,7297,26
9936,2020-05-02,14238,40.5698,6552,122,569,44,182,155,16,6579,19
10080,2020-05-03,11529,40.3512,5300,84,455,25,131,143,10,5368,13
10224,2020-05-04,11633,40.4611,5146,93,493,27,149,160,10,5542,13
10368,2020-05-05,12852,40.4483,5638,75,459,30,142,174,13,6299,22
10512,2020-05-06,12555,40.4912,5764,52,382,23,105,175,10,6024,20
10656,2020-05-07,11953,40.6999,5452,31,303,18,75,176,12,5866,20
10800,2020-05-08,12515,40.6665,5632,26,243,12,84,188,11,6299,20
10944,2020-05-09,16022,40.9313,7050,182,517,36,172,209,11,7829,16
11088,2020-05-10,15232,40.8392,6785,113,432,37,132,188,10,7520,15
11232,2020-05-11,12337,40.9751,5659,70,359,23,100,148,12,5955,11
11376,2020-05-12,13812,40.9002,6156,110,506,46,138,164,12,6668,12
11520,2020-05-13,16197,40.8732,7212,75,448,31,129,199,13,8075,15
11664,2020-05-14,13970,40.6568,5569,86,470,29,138,185,17,7468,8
11808,2020-05-15,12833,40.6729,5307,79,413,26,118,175,18,6688,9
11952,2020-05-16,12654,40.8652,5475,53,324,24,95,171,17,6485,10
12096,2020-05-17,14166,41.0244,5866,226,587,73,172,188,14,7026,14
12240,2020-05-18,13715,41.0577,5737,136,547,60,157,174,11,6881,12
12384,2020-05-19,12947,41.1397,5551,70,466,53,134,164,10,6488,11
12528,2020-05-20,12296,41.1168,5081,38,382,36,134,168,9,6434,14
12672,2020-05-21,13584,41.0262,5180,69,414,39,160,184,11,7511,16
12816,2020-05-22,13883,41.0591,5426,84,353,27,147,170,13,7649,14
12960,2020-05-23,9857,40.7834,3835,52,291,18,100,126,13,5420,2
13104,2020-05-24,12557,40.9209,4846,157,530,38,168,157,8,6644,9
13248,2020-05-25,15470,40.7944,6098,304,780,84,188,178,9,7817,12
13392,2020-05-26,17209,40.5623,7127,278,1025,110,214,180,11,8251,13
13536,2020-05-27,15007,40.5936,6419,141,923,89,195,174,17,7035,14
13680,2020-05-28,14873,40.5606,6362,74,795,57,203,183,14,7167,18
13824,2020-05-29,16841,40.3627,7458,79,686,34,192,184,16,8171,21
13968,2020-05-30,16335,40.2717,6954,50,557,21,150,189,20,8377,17
14112,2020-05-31,14322,40.0714,6207,36,411,14,111,157,12,7362,12
14256,2020-06-01,14740,40.1409,6764,67,343,24,84,159,12,7271,16
14400,2020-06-02,14236,40.0704,6564,60,281,20,91,163,12,7027,18
14544,2020-06-03,14020,39.993,6700,40,280,19,76,154,13,6722,16
14688,2020-06-04,13395,39.9921,6725,31,222,13,61,140,10,6175,18
14832,2020-06-05,14734,40.1425,7188,104,318,27,79,144,10,6842,22
14976,2020-06-06,17115,40.3073,8303,167,397,42,94,153,9,7926,24
15120,2020-06-07,15329,40.1225,7773,168,373,31,88,133,8,6749,6
15264,2020-06-08,12476,40.039,6706,114,345,27,80,105,6,5088,5
15408,2020-06-09,10102,39.8757,5222,74,295,24,76,89,7,4311,4
15552,2020-06-10,13035,39.8491,6716,89,346,41,96,107,8,5628,4
15696,2020-06-11,12575,39.9012,6483,63,293,29,89,97,8,5509,4
15840,2020-06-12,11252,40.0704,5512,38,231,29,81,82,11,5264,4
15984,2020-06-13,11140,40.1337,5444,30,185,19,71,86,13,5287,5
16128,2020-06-14,11692,40.4711,5802,90,242,16,77,90,15,5354,6
16272,2020-06-15,11670,40.507,6006,60,188,18,62,86,13,5231,6
16416,2020-06-16,11317,40.6235,5854,48,166,12,59,76,10,5086,6
16560,2020-06-17,13042,40.7079,6768,74,267,25,69,75,12,5746,6
16704,2020-06-18,13099,40.6779,6889,54,242,16,68,82,11,5731,6
16848,2020-06-19,11106,40.6456,5837,33,188,16,58,70,7,4893,4
16992,2020-06-20,9472,40.3192,5145,39,173,21,36,44,8,4004,2
17136,2020-06-21,9721,40.282,5375,45,170,16,44,50,7,4010,4
17280,2020-06-22,10303,40.4185,5582,56,228,21,62,64,7,4276,7
17424,2020-06-23,9941,40.5099,5206,38,182,17,52,68,7,4361,10
17568,2020-06-24,7034,40.7012,3685,31,147,12,49,61,5,3037,7
17712,2020-06-25,7633,40.6915,4122,45,142,19,54,61,4,3168,18
17856,2020-06-26,8864,40.54,4749,33,119,17,45,62,7,3813,19
18000,2020-06-27,8185,40.5085,4542,23,100,10,39,56,9,3385,21
18144,2020-06-28,7679,40.2108,4117,21,84,9,30,42,6,3349,21
18288,2020-06-29,8113,40.2485,4148,37,110,12,33,52,5,3688,28
18432,2020-06-30,7842,39.9907,4048,29,116,13,27,56,5,3519,29
