tick,date,agents in quarantine,average age,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
4176,2020-03-23,6949,40.6375,3259,311,640,78,160,43,6,2452,0
4320,2020-03-24,7672,40.9619,3842,220,658,76,153,53,7,2663,0
4464,2020-03-25,7851,40.9675,3951,146,620,68,156,62,6,2842,0
4608,2020-03-26,8434,40.7923,4432,137,539,58,151,68,7,3042,0
4752,2020-03-27,8593,40.675,4587,101,454,41,125,76,8,3201,0
4896,2020-03-28,8505,40.8648,4530,104,370,31,118,85,5,3262,0
5040,2020-03-29,8357,40.7043,4459,97,299,28,90,92,5,3287,0
5184,2020-03-30,8180,40.8186,4369,78,237,16,83,92,5,3299,1
5328,2020-03-31,8205,40.9632,4276,54,189,14,61,91,6,3512,2
5472,2020-04-01,9113,40.8346,4459,80,376,34,116,97,9,3940,2
5616,2020-04-02,10624,40.8056,4880,132,540,51,171,110,8,4730,2
5760,2020-04-03,12399,40.702,5704,240,688,54,225,112,9,5364,3
5904,2020-04-04,9227,40.6903,4171,188,582,46,179,91,9,3958,3
6048,2020-04-05,6533,40.7081,2887,149,492,40,145,75,7,2736,2
6192,2020-04-06,6273,40.8451,2611,85,415,33,152,101,9,2865,2
6336,2020-04-07,5586,40.3434,2217,39,279,20,92,100,8,2830,1
6480,2020-04-08,5367,40.2942,2077,34,217,21,58,107,9,2844,0
6624,2020-04-09,4855,40.8076,1716,24,167,7,32,109,11,2789,0
6768,2020-04-10,5647,41.1326,1892,66,277,18,79,125,11,3179,0
6912,2020-04-11,5838,40.8241,1981,49,225,17,55,135,11,3365,0
7056,2020-04-12,5983,41.0324,2004,46,198,18,45,146,11,3515,0
7200,2020-04-13,6235,40.9528,2092,36,182,14,61,150,12,3688,0
7344,2020-04-14,7501,40.9067,2480,78,264,27,93,171,12,4373,3
7488,2020-04-15,6972,40.9557,2510,51,212,18,70,160,8,3940,3
7632,2020-04-16,6057,40.9676,2240,35,240,28,66,147,9,3289,3
7776,2020-04-17,5028,41.2673,1927,24,182,12,73,141,11,2655,3
7920,2020-04-18,5579,41.2336,2070,19,210,13,71,151,13,3028,4
8064,2020-04-19,5552,41.2349,2060,11,158,7,50,155,13,3093,5
8208,2020-04-20,5102,40.9902,1956,11,117,4,35,137,14,2824,4
8352,2020-04-21,4875,41.2154,1854,7,79,3,25,133,15,2754,5
8496,2020-04-22,4900,41.1539,1806,4,62,4,18,134,11,2857,4
8640,2020-04-23,4587,41.2165,1569,7,40,3,12,128,9,2813,6
8784,2020-04-24,3587,41.0201,1315,5,33,0,6,88,9,2125,6
8928,2020-04-25,7801,41.4983,2423,182,540,43,160,113,13,4319,8
9072,2020-04-26,10390,41.1919,3317,159,822,86,237,139,11,5611,8
9216,2020-04-27,10270,41.1485,3307,98,698,58,184,150,8,5760,7
9360,2020-04-28,9023,41.0791,2924,52,550,37,149,140,6,5160,5
9504,2020-04-29,9085,40.9964,2997,28,409,24,118,145,8,5350,6
9648,2020-04-30,8748,40.9033,2931,13,332,16,86,143,12,5209,6
9792,2020-05-01,7897,40.6307,2488,10,235,7,64,132,10,4948,3
9936,2020-05-02,7342,40.6698,2357,13,167,3,45,125,13,4616,3
10080,2020-05-03,10051,41.0517,3366,135,360,34,112,151,12,5877,4
10224,2020-05-04,11829,41.0016,3912,133,409,41,149,170,13,6997,5
10368,2020-05-05,12188,40.9864,4262,70,378,36,124,184,12,7115,7
10512,2020-05-06,12139,41.0502,4235,39,316,23,107,187,11,7213,8
10656,2020-05-07,12539,41.0013,4384,35,281,15,116,205,11,7484,8
10800,2020-05-08,12270,41.1053,4274,26,227,10,93,202,16,7414,8
10944,2020-05-09,7982,40.957,2994,19,166,10,70,152,7,4561,3
11088,2020-05-10,5567,41.1076,2236,12,122,6,47,116,8,3017,3
11232,2020-05-11,5341,41.1125,2151,7,97,2,38,114,11,2917,4
11376,2020-05-12,7037,41.6359,2748,54,246,18,94,126,14,3728,9
11520,2020-05-13,7479,41.5529,2703,34,205,12,77,133,15,4292,8
11664,2020-05-14,8973,41.3981,3677,27,186,13,72,152,15,4820,11
11808,2020-05-15,10951,41.3777,4429,79,284,26,87,166,14,5853,13
11952,2020-05-16,11148,41.342,4528,55,241,18,86,169,12,6024,15
12096,2020-05-17,9612,41.026,4251,78,288,27,98,135,7,4716,12
12240,2020-05-18,8403,41.1415,3953,50,254,27,86,110,8,3905,10
12384,2020-05-19,8259,41.1489,3828,27,209,15,72,116,8,3971,13
12528,2020-05-20,8438,40.8829,3906,21,175,13,62,123,6,4116,16
12672,2020-05-21,8024,41.0675,3740,12,135,10,58,112,6,3940,11
12816,2020-05-22,7918,41.3765,3594,5,103,8,48,107,8,4031,14
12960,2020-05-23,7743,41.4334,3519,5,80,1,40,98,9,3973,18
13104,2020-05-24,8303,41.4721,3616,5,59,0,27,93,9,4475,19
13248,2020-05-25,9438,41.2851,4256,15,62,3,37,96,9,4938,22
13392,2020-05-26,7851,41.0643,3628,10,47,2,26,66,8,4054,10
13536,2020-05-27,7487,40.9092,3558,3,39,3,17,64,8,3783,12
13680,2020-05-28,6056,40.9589,2676,2,28,2,11,52,8,3262,15
13824,2020-05-29,4569,40.6185,2192,11,26,0,14,45,5,2262,14
13968,2020-05-30,4452,40.2763,2177,8,23,0,8,35,5,2184,12
14112,2020-05-31,3002,40.1589,1319,5,16,1,3,19,3,1634,2
14256,2020-06-01,2504,40.0691,1164,3,12,1,1,19,3,1301,0
14400,2020-06-02,3058,41.0994,1388,14,48,4,24,27,2,1539,12
14544,2020-06-03,2857,40.9912,1333,9,52,3,23,28,1,1396,12
14688,2020-06-04,2863,40.7929,1350,5,46,1,21,29,1,1399,11
14832,2020-06-05,3479,40.8666,1703,21,42,2,21,31,1,1647,11
14976,2020-06-06,3278,41.0275,1636,15,32,4,18,32,0,1536,5
15120,2020-06-07,3082,40.8147,1743,14,34,5,18,36,3,1223,6
15264,2020-06-08,2139,40.9388,1179,5,32,6,14,23,4,868,8
15408,2020-06-09,2235,40.7069,1253,5,44,7,21,25,4,867,9
15552,2020-06-10,3437,40.938,1681,4,46,6,20,29,3,1630,18
15696,2020-06-11,3360,40.9033,1632,6,38,5,15,30,3,1614,17
15840,2020-06-12,3162,41.4589,1474,6,34,2,13,29,1,1586,17
15984,2020-06-13,3966,41.4218,1762,16,32,2,14,27,1,2098,14
16128,2020-06-14,4327,40.9452,2190,10,33,1,8,25,1,2052,7
16272,2020-06-15,4363,41.1096,2159,5,32,1,6,24,2,2128,6
16416,2020-06-16,4021,40.6901,2031,2,25,1,5,21,1,1933,2
16560,2020-06-17,4388,41.3651,2365,2,18,1,4,21,1,1967,9
16704,2020-06-18,4539,41.3395,2467,4,12,0,4,20,2,2020,10
16848,2020-06-19,3962,41.2877,2145,3,11,1,2,16,2,1772,10
16992,2020-06-20,3854,41.3142,2088,4,11,1,2,14,2,1722,10
17136,2020-06-21,3578,41.2658,1890,3,6,1,2,9,2,1655,10
17280,2020-06-22,3339,41.7883,1760,3,5,0,5,10,2,1547,7
17424,2020-06-23,3108,41.5261,1652,3,1,0,3,7,1,1436,5
17568,2020-06-24,2006,40.9601,1252,3,2,1,1,6,1,737,3
17712,2020-06-25,2294,40.6578,1425,11,19,2,3,7,0,823,4
17856,2020-06-26,2384,40.6481,1493,11,19,1,2,7,0,847,4
18000,2020-06-27,1700,40.6088,1267,8,15,0,3,4,1,399,3
18144,2020-06-28,1530,40.5719,978,6,15,0,2,5,1,521,2
18288,2020-06-29,1104,39.788,751,3,12,1,1,6,1,327,2
18432,2020-06-30,1336,39.8473,956,3,11,1,2,7,0,356,0
