tick,date,agents in quarantine,average age,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
4176,2020-03-23,4104,40.1793,2030,144,293,33,53,29,1,1521,0
4320,2020-03-24,4453,40.1994,2157,111,373,37,65,32,1,1677,0
4464,2020-03-25,4920,40.2071,2528,83,366,40,77,35,2,1789,0
4608,2020-03-26,5864,40.0611,3223,163,395,43,89,40,1,1910,0
4752,2020-03-27,6751,40.0136,3810,259,437,43,91,43,0,2068,0
4896,2020-03-28,6893,39.941,4177,236,434,39,86,42,2,1877,0
5040,2020-03-29,6196,39.8144,3968,147,415,41,93,45,2,1485,0
5184,2020-03-30,5732,39.6722,3789,92,380,37,86,43,4,1301,0
5328,2020-03-31,6777,39.7809,4344,95,363,37,93,48,5,1792,0
5472,2020-04-01,7270,39.5939,4644,65,329,31,80,48,5,2067,1
5616,2020-04-02,6968,39.5253,4314,69,308,24,71,54,5,2121,2
5760,2020-04-03,8496,39.5507,5153,327,420,47,98,50,5,2394,2
5904,2020-04-04,7722,39.4468,4911,326,539,63,124,43,4,1710,2
6048,2020-04-05,12157,39.8182,7344,984,1142,185,209,44,4,2243,2
6192,2020-04-06,13323,39.9765,8035,765,1375,216,246,45,3,2635,3
6336,2020-04-07,13989,39.9237,8592,434,1399,194,274,51,3,3037,5
6480,2020-04-08,16910,39.9609,10144,765,1687,202,353,61,3,3691,4
6624,2020-04-09,16544,39.9659,10162,550,1528,146,352,62,3,3737,4
6768,2020-04-10,15967,39.9253,9644,388,1416,125,346,63,3,3979,3
6912,2020-04-11,15052,39.931,8932,252,1243,88,317,63,5,4149,3
7056,2020-04-12,15877,39.9565,9222,307,1260,99,293,81,6,4604,5
7200,2020-04-13,17282,40.2663,9682,410,1384,142,298,100,6,5254,6
7344,2020-04-14,17654,40.2563,9900,333,1358,145,306,102,5,5496,9
7488,2020-04-15,17284,40.2997,9543,188,1168,118,290,108,6,5852,11
7632,2020-04-16,16838,40.3197,9069,123,964,84,258,128,6,6193,13
7776,2020-04-17,18530,40.6216,9589,504,1397,127,372,133,5,6390,13
7920,2020-04-18,17877,40.6045,9086,332,1208,121,328,137,8,6648,9
8064,2020-04-19,13866,40.554,6931,200,1051,111,277,108,5,5180,3
8208,2020-04-20,15060,40.4732,7708,250,1017,91,260,124,5,5593,12
8352,2020-04-21,16816,40.5725,8377,201,1040,97,286,160,13,6626,16
8496,2020-04-22,14359,40.643,7210,121,828,69,238,154,16,5708,15
8640,2020-04-23,14110,40.5686,6926,73,666,59,191,176,17,5986,16
8784,2020-04-24,14845,40.4427,7325,92,584,47,178,195,19,6388,17
8928,2020-04-25,14772,40.553,7058,93,568,42,195,204,18,6576,18
9072,2020-04-26,14138,40.5393,6579,86,502,38,170,209,19,6518,17
9216,2020-04-27,12333,40.3474,5841,52,384,27,111,188,18,5699,13
9360,2020-04-28,13391,40.2094,6523,50,351,25,105,188,24,6112,13
9504,2020-04-29,14596,40.293,7385,44,329,21,125,188,24,6465,15
9648,2020-04-30,14195,40.2335,7140,38,287,14,93,189,21,6398,15
9792,2020-05-01,11366,39.9285,5953,29,201,8,60,131,14,4958,12
9936,2020-05-02,10848,40.058,5535,31,175,8,54,128,13,4890,14
10080,2020-05-03,13991,40.2134,6547,88,390,28,131,151,15,6627,14
10224,2020-05-04,12071,40.3642,5466,62,351,18,108,157,15,5881,13
10368,2020-05-05,11512,40.2189,5155,68,339,15,91,145,9,5677,13
10512,2020-05-06,11444,40.2961,5068,40,281,10,79,149,7,5796,14
10656,2020-05-07,10168,40.273,4424,22,223,12,60,145,7,5261,14
10800,2020-05-08,9044,39.8992,4120,22,172,9,75,132,5,4495,14
10944,2020-05-09,9130,39.9512,4242,26,138,9,62,122,4,4518,9
11088,2020-05-10,8342,40.4288,3995,42,144,19,51,127,4,3949,11
11232,2020-05-11,8378,40.5819,3854,110,228,37,62,125,5,3944,13
11376,2020-05-12,12373,40.5459,4931,195,681,88,170,143,6,6147,12
11520,2020-05-13,13990,40.5836,5398,157,817,81,221,153,7,7149,7
11664,2020-05-14,14156,40.6298,5445,95,697,62,193,160,9,7487,8
11808,2020-05-15,14680,40.5396,5657,82,609,48,175,175,8,7917,9
11952,2020-05-16,13703,40.5845,5325,50,518,39,156,169,12,7424,10
12096,2020-05-17,11052,40.4671,4477,36,384,27,134,137,14,5833,10
12240,2020-05-18,10566,40.1527,4225,27,281,9,116,142,13,5749,4
12384,2020-05-19,9693,40.3967,3854,15,199,8,73,145,12,5384,3
12528,2020-05-20,15117,40.6522,6241,165,555,66,141,162,12,7769,6
12672,2020-05-21,15268,40.5486,6368,106,473,47,133,163,10,7963,5
12816,2020-05-22,15329,40.658,6345,65,405,31,122,152,11,8194,4
12960,2020-05-23,16860,40.5406,7223,169,541,52,176,156,11,8526,6
13104,2020-05-24,17863,40.5275,7735,192,677,75,197,171,10,8800,6
13248,2020-05-25,17739,40.5577,7616,109,594,53,173,169,6,9010,9
13392,2020-05-26,12869,40.5489,5896,64,512,33,147,125,2,6080,10
13536,2020-05-27,12007,40.3588,5339,35,419,24,134,134,3,5909,10
13680,2020-05-28,15004,40.3538,6479,41,390,17,127,155,3,7778,14
13824,2020-05-29,14530,40.4798,6300,28,301,9,104,150,4,7618,16
13968,2020-05-30,14472,40.435,6321,23,231,10,70,142,7,7652,16
14112,2020-05-31,14834,40.4537,6147,32,203,14,66,143,8,8204,17
14256,2020-06-01,16049,40.39,6722,79,235,34,78,152,8,8723,18
14400,2020-06-02,16630,40.261,7201,49,211,20,68,141,10,8911,19
14544,2020-06-03,11939,39.9472,5025,25,158,13,51,105,8,6539,15
14688,2020-06-04,13264,40.1962,5595,86,236,20,91,107,8,7093,28
14832,2020-06-05,15137,40.1192,6557,84,273,22,89,118,8,7955,31
14976,2020-06-06,12736,40.051,5346,50,235,18,76,99,5,6887,20
15120,2020-06-07,10880,39.9544,4511,30,202,12,61,84,3,5959,18
15264,2020-06-08,13664,40.1468,5473,200,430,49,84,105,5,7299,19
15408,2020-06-09,15145,40.4512,6135,147,470,48,100,119,5,8090,31
15552,2020-06-10,13631,40.5386,5586,74,435,49,90,110,4,7256,27
15696,2020-06-11,11283,40.6137,4668,40,384,29,77,101,5,5952,27
15840,2020-06-12,10861,40.6555,4564,29,313,20,80,108,5,5711,31
15984,2020-06-13,12137,40.5766,5006,88,309,22,86,106,7,6482,31
16128,2020-06-14,11402,40.5401,4793,56,257,14,76,95,6,6078,27
16272,2020-06-15,10113,40.531,4244,33,213,15,56,80,5,5440,27
16416,2020-06-16,10712,40.5725,4429,26,175,12,45,86,5,5904,30
16560,2020-06-17,12780,40.4633,5426,37,180,14,51,94,5,6941,32
16704,2020-06-18,11961,40.1354,5153,22,145,15,41,71,6,6493,15
16848,2020-06-19,10753,40.1625,4642,21,113,13,27,57,3,5864,13
16992,2020-06-20,11238,40.4709,4847,26,94,11,24,75,3,6128,30
17136,2020-06-21,11371,40.4081,5004,27,107,12,23,75,2,6090,31
17280,2020-06-22,10071,40.3488,4557,18,83,5,24,51,0,5302,31
17424,2020-06-23,7669,40.0734,3553,10,70,5,19,42,1,3947,22
17568,2020-06-24,9048,40.0882,4185,17,86,9,24,57,2,4646,22
17712,2020-06-25,9755,40.2743,4546,69,118,10,32,52,2,4904,22
17856,2020-06-26,9140,40.3853,4209,49,114,10,29,44,2,4665,18
18000,2020-06-27,8035,40.5853,3643,61,124,14,30,32,2,4111,18
18144,2020-06-28,8087,40.3847,3927,42,150,15,36,33,2,3865,17
18288,2020-06-29,8532,40.3224,4120,26,134,11,37,32,3,4152,17
18432,2020-06-30,8582,40.2785,4200,21,110,10,27,34,2,4163,15
