tick,date,agents in quarantine,average age,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
4176,2020-03-23,6464,40.806,2966,276,606,80,110,47,5,2371,3
4320,2020-03-24,6951,40.7603,3305,159,637,79,128,55,5,2580,3
4464,2020-03-25,6999,40.7548,3334,99,560,57,134,62,8,2740,5
4608,2020-03-26,7441,40.4216,3746,71,488,44,131,64,8,2884,5
4752,2020-03-27,7702,40.4237,3956,68,437,24,124,65,8,3016,4
4896,2020-03-28,8032,40.3022,4151,111,389,28,99,70,8,3172,4
5040,2020-03-29,8134,40.5054,4033,133,388,37,98,71,8,3361,5
5184,2020-03-30,9999,40.5814,4904,321,716,93,153,70,7,3728,7
5328,2020-03-31,9835,40.6164,4792,184,687,81,161,76,6,3840,8
5472,2020-04-01,10251,40.5618,5080,160,651,69,158,79,4,4041,9
5616,2020-04-02,10044,40.4864,4972,123,561,53,138,78,5,4106,8
5760,2020-04-03,10503,40.3867,5285,133,503,46,128,76,7,4317,8
5904,2020-04-04,6953,39.5603,3715,104,406,27,119,42,6,2533,1
6048,2020-04-05,6117,39.7339,3219,101,307,17,94,37,3,2338,1
6192,2020-04-06,4861,39.5003,2875,62,233,13,74,28,2,1574,0
6336,2020-04-07,5181,39.548,2994,52,284,19,73,33,1,1725,0
6480,2020-04-08,9554,40.0506,4711,133,851,77,224,58,1,3499,0
6624,2020-04-09,9104,40.2833,4264,89,704,43,192,68,3,3741,0
6768,2020-04-10,8804,40.2924,4100,48,513,22,146,78,4,3893,0
6912,2020-04-11,8463,40.2902,3824,49,404,12,122,80,6,3966,0
7056,2020-04-12,8413,40.4358,3766,64,315,18,107,84,6,4053,0
7200,2020-04-13,6388,40.3687,2855,31,200,11,65,67,3,3156,0
7344,2020-04-14,6348,40.345,2849,23,157,11,39,77,5,3187,0
7488,2020-04-15,6123,40.295,2507,30,163,16,43,78,6,3280,0
7632,2020-04-16,7564,40.3653,3419,29,189,13,72,88,9,3745,0
7776,2020-04-17,7852,40.4092,3501,43,176,10,70,91,12,3949,0
7920,2020-04-18,7903,40.4486,3485,60,145,11,50,92,15,4045,0
8064,2020-04-19,7876,40.4672,3456,52,115,15,32,95,14,4096,1
8208,2020-04-20,8157,40.5513,3543,30,142,15,59,102,13,4252,1
8352,2020-04-21,7405,40.5779,3163,19,117,15,39,105,11,3935,1
8496,2020-04-22,3042,40.5792,1446,14,73,8,30,69,7,1394,1
8640,2020-04-23,2824,40.6271,1372,12,59,4,23,73,6,1273,2
8784,2020-04-24,2826,40.8549,1271,19,63,3,22,76,5,1365,2
8928,2020-04-25,6884,41.0927,2566,182,653,46,194,109,7,3126,1
9072,2020-04-26,6664,40.9769,2585,98,549,35,157,102,8,3128,2
9216,2020-04-27,6610,41.02,2556,57,439,27,124,110,10,3285,2
9360,2020-04-28,9405,41.1693,3353,105,737,57,214,147,14,4774,4
9504,2020-04-29,9765,41.2178,3444,62,630,52,194,159,16,5202,6
9648,2020-04-30,8507,41.3303,2720,40,481,35,156,154,15,4896,10
9792,2020-05-01,8136,41.3487,2667,20,353,18,133,163,13,4758,11
9936,2020-05-02,8177,41.3737,2851,15,247,6,98,162,12,4772,14
10080,2020-05-03,9883,41.3814,3499,46,256,12,115,186,12,5740,17
10224,2020-05-04,9671,41.3075,3419,35,172,14,77,172,16,5751,15
10368,2020-05-05,9633,41.3045,3404,23,136,9,55,179,17,5794,16
10512,2020-05-06,13663,41.2618,4892,90,457,54,164,200,18,7768,20
10656,2020-05-07,14017,41.2094,5052,59,397,29,145,209,16,8085,25
10800,2020-05-08,13729,41.2231,4924,30,331,20,112,208,14,8060,30
10944,2020-05-09,9359,41.0875,3533,14,236,12,83,147,12,5310,12
11088,2020-05-10,9328,41.0739,3367,11,170,9,70,143,14,5532,12
11232,2020-05-11,10773,40.9233,3829,34,176,17,93,145,16,6448,15
11376,2020-05-12,7937,40.6038,2962,23,128,10,71,114,8,4610,11
11520,2020-05-13,7459,40.5782,2824,19,87,8,38,121,7,4339,16
11664,2020-05-14,7510,40.6884,2959,11,71,7,28,117,7,4294,16
11808,2020-05-15,8292,40.8445,3250,15,70,6,47,128,6,4751,19
11952,2020-05-16,8290,40.8403,3053,10,48,4,35,132,6,4981,21
12096,2020-05-17,6588,40.9006,2347,7,38,1,29,117,3,4030,16
12240,2020-05-18,9846,41.3826,3519,110,311,42,120,146,7,5574,17
12384,2020-05-19,10601,41.5779,3730,73,301,43,123,164,13,6133,21
12528,2020-05-20,6935,41.7589,2547,34,266,32,101,127,12,3807,9
12672,2020-05-21,6450,41.9358,2368,17,225,12,88,138,12,3579,11
12816,2020-05-22,6682,41.8879,2437,12,172,7,69,146,11,3817,11
12960,2020-05-23,7236,41.7676,2707,7,139,6,61,145,11,4146,14
13104,2020-05-24,7541,41.7149,2822,20,152,10,56,143,13,4306,19
13248,2020-05-25,6488,41.8588,2504,11,118,12,39,124,11,3653,16
13392,2020-05-26,6371,42.0019,2458,8,82,8,26,118,10,3639,22
13536,2020-05-27,7125,41.9084,2730,9,88,6,45,120,11,4085,31
13680,2020-05-28,6872,41.9435,2495,3,66,5,30,120,7,4108,38
13824,2020-05-29,5935,41.9857,2129,3,44,2,21,108,6,3592,30
13968,2020-05-30,5884,41.9896,2140,1,32,1,12,109,6,3551,32
14112,2020-05-31,6217,41.917,2255,12,36,2,20,103,6,3745,38
14256,2020-06-01,4883,40.7456,2151,63,107,19,43,63,8,2416,13
14400,2020-06-02,4342,40.2361,2008,28,120,15,40,43,9,2074,5
14544,2020-06-03,5648,40.1153,2584,27,165,16,51,53,8,2739,5
14688,2020-06-04,6461,40.2196,2887,25,155,10,49,60,7,3254,14
14832,2020-06-05,7479,40.1309,3499,22,143,7,50,65,10,3667,16
14976,2020-06-06,6675,40.1098,3132,12,114,7,39,63,6,3286,16
15120,2020-06-07,6537,40.1225,3211,25,107,11,29,62,7,3069,16
15264,2020-06-08,6896,40.0476,3432,18,94,6,33,61,7,3230,15
15408,2020-06-09,7091,40.0773,3482,8,76,5,26,59,8,3412,15
15552,2020-06-10,6619,39.9988,3325,5,62,1,19,55,5,3137,10
15696,2020-06-11,6574,40.1457,3294,3,45,1,11,52,6,3152,10
15840,2020-06-12,6868,40.0524,3435,6,35,1,9,55,5,3312,10
15984,2020-06-13,6643,39.9917,3314,6,19,1,3,54,4,3231,11
16128,2020-06-14,6185,39.9576,3152,4,17,0,2,48,3,2951,8
16272,2020-06-15,4283,39.7194,2185,3,5,0,1,32,2,2047,8
16416,2020-06-16,4810,39.3006,2462,2,11,1,3,31,2,2296,2
16560,2020-06-17,3510,39.1946,1865,2,15,0,4,24,1,1597,2
16704,2020-06-18,2711,39.3774,1534,2,12,0,3,18,0,1140,2
16848,2020-06-19,1727,39.3428,952,1,12,1,0,11,0,749,1
16992,2020-06-20,1773,39.3553,974,3,9,1,1,14,0,770,1
17136,2020-06-21,1687,38.9544,866,7,12,1,3,13,0,784,1
17280,2020-06-22,1335,39.009,645,5,14,0,3,11,0,657,0
17424,2020-06-23,1621,39.3263,860,2,16,0,1,11,0,731,0
17568,2020-06-24,1650,39.2867,926,1,13,1,4,9,1,695,0
17712,2020-06-25,1648,39.0498,942,5,11,1,6,8,1,674,0
17856,2020-06-26,1486,39.218,861,3,11,0,5,9,1,596,0
18000,2020-06-27,1740,39.758,968,3,16,1,4,12,1,735,0
18144,2020-06-28,1701,39.5326,965,6,16,1,4,12,1,696,0
18288,2020-06-29,1545,40.0026,875,5,15,0,4,10,1,635,0
18432,2020-06-30,1007,40.4419,635,5,12,0,2,9,1,343,0
