tick,date,agents in quarantine,average age,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
4176,2020-03-23,7891,40.9442,4728,254,572,85,123,51,2,2069,7
4320,2020-03-24,8770,40.896,5442,196,599,92,133,59,2,2240,7
4464,2020-03-25,8870,40.6542,5496,132,574,70,148,64,3,2375,8
4608,2020-03-26,10470,40.7272,6600,309,636,72,177,71,3,2594,8
4752,2020-03-27,10684,40.7008,6790,251,583,54,169,72,5,2752,8
4896,2020-03-28,11132,40.7367,6989,288,598,56,160,73,6,2953,9
5040,2020-03-29,10968,40.718,6894,197,573,61,130,78,8,3017,10
5184,2020-03-30,11854,40.7471,7119,345,749,98,143,81,8,3299,12
5328,2020-03-31,12175,40.8426,7335,198,711,95,156,91,7,3568,14
5472,2020-04-01,12264,40.9718,7418,144,637,83,156,93,6,3712,15
5616,2020-04-02,12608,40.9431,7748,136,520,60,156,90,5,3877,16
5760,2020-04-03,12676,40.9298,7679,164,474,45,148,92,6,4052,16
5904,2020-04-04,9031,41.0648,5967,127,400,38,125,55,4,2300,15
6048,2020-04-05,7502,41.0389,4984,88,388,31,123,54,5,1816,13
6192,2020-04-06,5895,40.3006,3677,73,330,29,100,53,4,1626,3
6336,2020-04-07,5251,40.0329,3159,35,254,26,77,57,2,1639,2
6480,2020-04-08,6807,40.8635,3538,51,392,24,120,81,2,2596,3
6624,2020-04-09,5454,40.7281,2654,32,317,13,104,63,2,2268,1
6768,2020-04-10,5436,40.7244,2638,18,262,13,86,66,4,2348,1
6912,2020-04-11,4962,40.5413,2401,9,201,7,62,60,5,2216,1
7056,2020-04-12,4748,40.8208,2286,13,149,6,44,67,4,2178,1
7200,2020-04-13,4345,40.878,2099,25,205,10,86,63,2,1854,1
7344,2020-04-14,4135,40.6684,1941,19,157,8,62,70,3,1875,0
7488,2020-04-15,4057,40.6071,1805,13,105,7,41,82,3,2000,1
7632,2020-04-16,7048,41.1921,2605,132,457,53,129,117,9,3545,1
7776,2020-04-17,6979,41.2611,2505,104,373,37,163,121,12,3663,1
7920,2020-04-18,7120,41.2643,2665,128,345,36,126,138,12,3667,3
8064,2020-04-19,6672,41.5778,2509,77,303,32,96,147,14,3491,3
8208,2020-04-20,7876,41.5141,3047,181,508,52,132,159,9,3785,3
8352,2020-04-21,10624,41.2804,4135,245,784,96,187,186,11,4977,3
8496,2020-04-22,9371,41.0833,3719,120,777,83,188,173,18,4292,1
8640,2020-04-23,9941,41.1239,4143,104,678,57,176,182,19,4581,1
8784,2020-04-24,9920,41.1671,4129,63,559,43,140,182,18,4781,5
8928,2020-04-25,10650,41.2803,4484,45,463,25,149,184,22,5271,7
9072,2020-04-26,10466,41.2685,4332,34,335,14,117,183,23,5421,7
9216,2020-04-27,9887,41.318,4168,48,284,14,88,160,19,5100,6
9360,2020-04-28,9753,41.3943,4026,36,226,9,59,171,16,5202,8
9504,2020-04-29,9614,41.3779,3963,28,166,8,50,170,14,5206,9
9648,2020-04-30,8783,41.0212,3636,47,260,12,88,138,11,4586,5
9792,2020-05-01,8363,41.101,3363,32,196,2,63,117,11,4575,4
9936,2020-05-02,8328,41.076,3421,24,164,4,45,117,11,4538,4
10080,2020-05-03,8130,40.7871,3212,15,142,6,32,117,11,4589,6
10224,2020-05-04,7223,40.7728,2917,27,98,5,20,103,8,4042,3
10368,2020-05-05,4421,40.5146,1830,18,68,5,14,58,5,2423,0
10512,2020-05-06,4303,40.3981,1826,12,51,5,10,55,4,2340,0
10656,2020-05-07,7494,40.4095,2977,73,250,21,90,90,6,3985,2
10800,2020-05-08,8529,40.65,3531,98,269,20,77,112,5,4415,2
10944,2020-05-09,7891,40.7265,3264,68,232,16,56,104,6,4143,2
11088,2020-05-10,7873,40.7584,3244,49,202,16,37,114,4,4204,3
11232,2020-05-11,8899,40.958,3679,48,206,19,63,128,9,4742,5
11376,2020-05-12,8659,40.9936,3540,33,163,14,58,123,11,4712,5
11520,2020-05-13,8564,41.0481,3468,23,126,10,45,124,11,4751,6
11664,2020-05-14,6002,41.1599,2674,18,100,11,37,100,10,3046,6
11808,2020-05-15,6595,41.1588,3121,20,95,8,46,103,9,3187,6
11952,2020-05-16,8549,41.2673,3822,106,243,26,92,125,11,4118,6
12096,2020-05-17,8722,41.2744,3928,63,217,34,72,125,12,4262,9
12240,2020-05-18,8400,41.2719,3677,39,186,22,70,125,9,4261,11
12384,2020-05-19,9042,41.2622,3885,37,230,28,101,121,10,4617,13
12528,2020-05-20,8840,41.2413,3756,22,188,21,86,125,10,4617,15
12672,2020-05-21,5694,41.5543,2632,4,150,13,70,97,7,2713,8
12816,2020-05-22,4831,41.2432,2245,5,106,3,44,88,6,2327,7
12960,2020-05-23,5269,41.5441,2409,6,79,1,49,92,8,2617,8
13104,2020-05-24,8324,41.6804,3722,106,176,20,65,105,6,4108,16
13248,2020-05-25,7146,41.426,3157,53,195,18,57,91,5,3559,11
13392,2020-05-26,8352,41.4544,3942,62,249,25,73,107,5,3876,13
13536,2020-05-27,8822,41.6866,4041,50,236,28,69,129,6,4248,15
13680,2020-05-28,9161,41.6296,4178,33,208,19,76,132,8,4490,17
13824,2020-05-29,8387,41.6871,3626,18,170,9,59,133,7,4346,19
13968,2020-05-30,6352,41.923,2791,7,124,6,53,96,6,3256,13
14112,2020-05-31,6290,42.0577,2733,7,102,4,49,99,4,3276,16
14256,2020-06-01,6379,42.085,2812,11,80,6,38,95,4,3315,18
14400,2020-06-02,5831,42.0979,2683,11,59,3,33,77,4,2946,15
14544,2020-06-03,5904,42.2617,2583,7,41,4,22,88,5,3137,17
14688,2020-06-04,6515,41.973,2915,11,37,7,26,82,4,3409,24
14832,2020-06-05,7820,42.0046,3604,28,51,4,27,86,3,3988,29
14976,2020-06-06,7511,41.9647,3526,20,39,4,22,78,1,3793,28
15120,2020-06-07,4702,41.7852,2369,10,44,4,16,50,2,2191,16
15264,2020-06-08,5218,41.4722,2627,17,55,6,13,51,2,2426,21
15408,2020-06-09,4154,41.3228,1972,11,47,4,10,36,2,2058,14
15552,2020-06-10,3665,40.7899,1785,11,39,2,9,30,1,1784,4
15696,2020-06-11,3169,40.7592,1543,8,35,2,10,26,1,1541,3
15840,2020-06-12,3871,41.1558,1979,23,47,3,12,26,2,1767,12
15984,2020-06-13,3722,41.3931,1862,21,43,2,7,24,3,1749,11
16128,2020-06-14,3644,41.4089,1837,17,39,2,5,20,2,1711,11
16272,2020-06-15,4254,41.8726,2055,16,44,6,10,22,2,2076,23
16416,2020-06-16,4751,41.8211,2386,24,39,6,13,23,1,2236,23
16560,2020-06-17,4686,41.866,2383,16,34,6,9,22,0,2193,23
16704,2020-06-18,4247,42.183,2095,15,32,3,10,19,1,2051,21
16848,2020-06-19,3431,41.6231,1592,1,21,1,5,16,1,1773,21
16992,2020-06-20,3655,42.0339,1682,59,77,11,22,15,1,1767,21
17136,2020-06-21,3635,42.0655,1710,47,82,7,23,16,1,1728,21
17280,2020-06-22,3337,42.4537,1600,37,85,8,25,14,2,1546,20
17424,2020-06-23,3239,42.5366,1557,24,83,7,26,17,2,1503,20
17568,2020-06-24,3124,42.8393,1466,11,68,7,25,19,2,1506,20
17712,2020-06-25,3134,42.6835,1477,5,58,8,22,19,2,1523,20
17856,2020-06-26,2561,42.3491,1145,9,52,7,18,16,2,1299,13
18000,2020-06-27,2580,41.4663,1226,12,40,3,25,16,2,1255,1
18144,2020-06-28,2461,41.4011,1128,9,29,2,15,18,4,1255,1
18288,2020-06-29,2165,41.3012,1061,10,25,0,16,19,2,1031,1
18432,2020-06-30,1938,40.5728,926,10,19,2,12,17,4,946,2
