tick,date,agents in quarantine,average age,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
4176,2020-03-23,8134,40.8488,4913,278,586,87,123,52,2,2086,7
4320,2020-03-24,9353,40.7109,5928,227,636,99,135,60,2,2259,7
4464,2020-03-25,9769,40.4674,6249,172,628,81,154,65,3,2409,8
4608,2020-03-26,12210,40.5236,7882,498,771,92,206,72,3,2678,8
4752,2020-03-27,12684,40.4266,8296,373,756,88,197,73,5,2888,8
4896,2020-03-28,13305,40.4525,8647,348,796,96,189,74,7,3141,7
5040,2020-03-29,12235,40.4684,8162,319,872,92,198,79,9,2496,8
5184,2020-03-30,11991,40.4971,7818,444,1031,109,229,89,9,2258,4
5328,2020-03-31,13263,40.2815,8058,385,1162,140,248,106,9,3149,6
5472,2020-04-01,13600,40.3513,7854,293,1165,125,274,115,8,3760,6
5616,2020-04-02,16474,40.32,10536,408,1130,118,285,113,8,3868,8
5760,2020-04-03,15078,40.2218,9423,320,1019,92,264,124,9,3818,9
5904,2020-04-04,12589,40.0979,8670,214,846,68,211,91,7,2474,8
6048,2020-04-05,13567,40.0643,9208,280,797,58,200,116,7,2897,4
6192,2020-04-06,14765,40.2404,9494,215,719,59,198,120,8,3946,6
6336,2020-04-07,15664,40.2067,9924,214,806,84,219,126,8,4277,6
6480,2020-04-08,14919,40.2073,9050,133,727,71,199,142,7,4583,7
6624,2020-04-09,18744,40.1986,11161,1053,1271,143,274,128,6,4700,8
6768,2020-04-10,19460,40.2307,11939,805,1279,145,288,155,9,4828,12
6912,2020-04-11,20700,40.2446,12683,561,1305,159,273,170,8,5529,12
7056,2020-04-12,20538,40.2479,12500,381,1310,155,276,171,8,5726,11
7200,2020-04-13,18372,40.0659,11368,232,1177,134,274,158,9,5010,10
7344,2020-04-14,19005,40.0835,12003,155,1119,116,289,164,6,5141,12
7488,2020-04-15,19281,40.0982,12171,110,973,89,274,179,8,5466,11
7632,2020-04-16,17772,40.0975,10380,150,876,61,277,175,8,5836,9
7776,2020-04-17,18774,40.1062,10508,281,876,58,243,192,13,6591,12
7920,2020-04-18,18182,40.0368,10300,207,724,47,212,180,19,6478,15
8064,2020-04-19,20314,40.1281,11253,291,920,83,200,196,18,7339,14
8208,2020-04-20,19000,39.9706,10584,234,914,97,202,197,14,6747,11
8352,2020-04-21,19911,40.1119,11613,138,787,78,193,178,14,6896,14
8496,2020-04-22,21537,40.2017,12814,100,678,49,171,193,15,7502,15
8640,2020-04-23,16737,40.1072,10024,143,622,41,161,125,9,5600,12
8784,2020-04-24,16185,40.1006,9219,196,666,46,159,117,12,5763,7
8928,2020-04-25,14206,40.0082,8104,110,563,38,130,112,9,5131,9
9072,2020-04-26,16426,40.1229,9106,118,700,55,180,123,11,6122,11
9216,2020-04-27,17317,40.0958,9763,96,558,36,156,132,8,6561,7
9360,2020-04-28,17526,40.2071,9653,142,801,68,169,132,6,6549,6
9504,2020-04-29,16821,40.0575,9019,105,663,52,144,122,7,6704,5
9648,2020-04-30,15393,40.1056,8128,69,508,36,153,124,7,6362,6
9792,2020-05-01,19771,40.3653,10342,558,1026,98,276,135,10,7321,5
9936,2020-05-02,19149,40.3975,9877,408,967,102,239,139,9,7404,4
10080,2020-05-03,18743,40.3509,9495,264,900,78,215,136,12,7640,3
10224,2020-05-04,17083,40.334,8741,149,806,84,197,133,9,6960,4
10368,2020-05-05,19823,40.4115,9753,127,811,86,226,153,13,8651,3
10512,2020-05-06,25585,40.3502,12925,303,1089,117,281,181,16,10670,3
10656,2020-05-07,23449,40.3242,11885,211,937,71,271,177,16,9877,4
10800,2020-05-08,23562,40.334,12207,132,809,58,225,179,11,9936,5
10944,2020-05-09,24068,40.2533,12607,89,688,51,201,186,11,10229,6
11088,2020-05-10,22746,40.2424,11640,135,680,56,187,189,10,9844,5
11232,2020-05-11,22383,40.2262,11471,84,565,37,157,193,11,9857,8
11376,2020-05-12,21402,40.0947,11175,64,432,22,134,178,10,9377,10
11520,2020-05-13,22925,40.1811,12148,139,428,24,119,190,10,9856,11
11664,2020-05-14,25554,40.4835,13264,138,430,38,116,208,12,11329,19
11808,2020-05-15,19666,40.4893,10531,99,345,27,96,136,7,8410,15
11952,2020-05-16,19168,40.5369,9979,68,272,25,68,139,7,8595,15
12096,2020-05-17,23275,40.5009,11868,250,408,51,93,160,12,10415,18
12240,2020-05-18,26131,40.3269,13524,368,631,80,149,165,13,11183,18
12384,2020-05-19,22713,40.2641,12204,199,647,82,147,131,12,9280,11
12528,2020-05-20,17237,40.1429,9082,109,518,65,126,91,10,7226,10
12672,2020-05-21,20543,40.5333,10484,216,648,86,180,129,12,8769,19
12816,2020-05-22,24097,40.5482,12561,212,672,77,205,138,15,10188,29
12960,2020-05-23,24260,40.6185,12237,128,584,71,174,136,15,10886,29
13104,2020-05-24,22773,40.6301,11638,100,531,54,152,128,14,10129,27
13248,2020-05-25,23736,40.4629,12063,81,457,41,137,140,14,10780,23
13392,2020-05-26,24045,40.4336,12195,78,424,37,149,150,9,10978,25
13536,2020-05-27,22170,40.4866,11009,57,347,29,124,130,8,10442,24
13680,2020-05-28,20919,40.4462,10363,47,278,25,94,126,6,9963,17
13824,2020-05-29,21092,40.4019,10807,41,237,16,82,138,5,9742,24
13968,2020-05-30,22106,40.4074,11412,70,190,19,80,140,5,10164,26
14112,2020-05-31,18636,40.411,9790,49,147,21,68,114,4,8419,24
14256,2020-06-01,14807,40.6115,7752,55,150,19,67,101,3,6635,25
14400,2020-06-02,17899,40.5418,9086,45,183,17,71,120,4,8349,24
14544,2020-06-03,17832,40.5947,9446,28,173,15,61,123,4,7956,26
14688,2020-06-04,14163,40.2704,7867,16,138,8,49,78,6,5989,12
14832,2020-06-05,13388,39.9895,7305,21,109,5,44,85,5,5806,8
14976,2020-06-06,13869,40.2183,7809,55,127,12,38,96,7,5704,21
15120,2020-06-07,15850,39.9291,9327,64,156,18,45,81,8,6135,16
15264,2020-06-08,15042,39.8098,8830,54,155,12,46,73,9,5847,16
15408,2020-06-09,13913,40.0565,8278,35,154,19,33,69,8,5296,21
15552,2020-06-10,13907,40.1132,8289,19,134,13,38,74,7,5305,28
15696,2020-06-11,14657,40.322,8747,15,118,9,38,63,8,5630,29
15840,2020-06-12,13528,40.2769,8023,16,98,6,31,51,10,5267,26
15984,2020-06-13,12921,40.1419,7674,11,75,2,25,40,9,5063,22
16128,2020-06-14,13062,40.2278,7935,14,58,1,19,40,10,4967,18
16272,2020-06-15,12467,40.3517,7657,17,47,2,16,35,7,4666,20
16416,2020-06-16,9082,40.339,5841,16,41,4,12,35,5,3101,27
16560,2020-06-17,8449,40.5739,5438,3,42,2,10,30,6,2888,30
16704,2020-06-18,8633,40.6038,5628,8,39,3,7,28,6,2890,24
16848,2020-06-19,7903,40.6668,5182,8,34,3,5,28,6,2615,22
16992,2020-06-20,6809,40.7352,4619,8,22,2,4,22,5,2109,18
17136,2020-06-21,5853,40.999,3864,40,41,8,8,17,0,1855,20
17280,2020-06-22,5796,40.9503,3666,30,49,6,8,15,0,2006,16
17424,2020-06-23,5958,40.8637,3745,22,51,4,7,12,1,2104,12
17568,2020-06-24,5691,40.3901,3649,12,47,4,8,9,1,1948,13
17712,2020-06-25,4754,40.3835,3198,7,43,3,12,8,1,1463,19
17856,2020-06-26,4330,40.288,2933,5,37,4,11,8,1,1315,16
18000,2020-06-27,4430,40.6914,2759,9,40,3,12,7,0,1585,15
18144,2020-06-28,4022,40.4272,2459,9,30,2,11,6,0,1491,14
18288,2020-06-29,3742,39.8773,2294,9,31,3,6,6,0,1383,10
18432,2020-06-30,3660,39.9754,2248,6,26,3,4,7,0,1362,4
