tick,date,agents in quarantine,average age,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
4176,2020-03-23,6436,40.5519,3721,251,421,66,94,40,1,1842,0
4320,2020-03-24,7110,40.5146,4307,172,448,57,106,44,1,1975,0
4464,2020-03-25,8182,40.4847,4954,174,606,70,154,49,1,2174,0
4608,2020-03-26,9660,40.382,5874,241,727,75,182,58,3,2500,0
4752,2020-03-27,10153,40.2795,6309,194,654,56,169,61,4,2705,1
4896,2020-03-28,10305,40.203,6395,150,580,53,149,72,4,2901,1
5040,2020-03-29,8898,40.1725,6250,184,503,43,138,78,4,1696,2
5184,2020-03-30,9278,40.3751,6218,315,573,66,138,77,5,1884,2
5328,2020-03-31,8715,40.2462,5816,203,541,66,125,85,5,1872,2
5472,2020-04-01,9220,40.1748,6107,145,506,74,124,88,5,2167,4
5616,2020-04-02,12671,39.7514,8737,525,746,109,180,102,5,2261,6
5760,2020-04-03,16956,39.7433,11721,908,994,130,220,109,5,2861,8
5904,2020-04-04,17351,39.6735,12364,666,1034,156,235,93,5,2790,8
6048,2020-04-05,15244,39.5684,10823,421,1042,147,245,85,7,2469,5
6192,2020-04-06,16772,39.4868,12050,428,1134,172,278,76,10,2618,6
6336,2020-04-07,18762,39.354,13247,311,1164,161,295,95,9,3475,5
6480,2020-04-08,19543,39.4914,13639,225,1052,110,295,93,5,4119,5
6624,2020-04-09,20188,39.5527,14117,180,916,84,263,89,6,4530,3
6768,2020-04-10,21132,39.8353,15123,271,795,63,237,102,10,4528,3
6912,2020-04-11,25362,40.074,18570,634,955,89,259,123,8,4719,5
7056,2020-04-12,24060,40.0559,17012,435,904,102,217,131,9,5243,7
7200,2020-04-13,22874,39.9005,16118,337,910,107,201,126,7,5065,3
7344,2020-04-14,22987,39.9766,16283,202,882,93,194,138,8,5183,4
7488,2020-04-15,22385,40.3187,15809,178,863,72,213,152,11,5075,12
7632,2020-04-16,20044,40.3477,13893,174,742,47,200,137,9,4828,14
7776,2020-04-17,15425,40.206,10289,143,625,46,156,115,10,4025,16
7920,2020-04-18,18474,40.2595,12253,176,580,44,141,134,14,5114,18
8064,2020-04-19,18223,40.2169,11770,229,607,55,148,148,14,5235,17
8208,2020-04-20,17055,40.2928,10962,240,603,60,144,149,14,4864,19
8352,2020-04-21,14945,40.3301,9630,146,553,60,125,142,14,4259,16
8496,2020-04-22,15645,40.2077,10397,119,617,60,148,145,9,4134,16
8640,2020-04-23,17334,40.3355,11225,288,896,87,233,152,7,4425,21
8784,2020-04-24,17129,40.3294,10086,234,929,85,251,153,7,5359,25
8928,2020-04-25,14210,40.0818,8268,131,772,58,236,129,5,4587,24
9072,2020-04-26,13350,40.0248,7688,85,627,50,201,129,6,4538,26
9216,2020-04-27,16206,40.0141,9045,155,760,71,220,160,8,5763,24
9360,2020-04-28,15259,39.8191,7963,105,697,52,205,161,9,6045,22
9504,2020-04-29,14581,39.6209,7470,90,668,44,195,161,10,5931,12
9648,2020-04-30,13505,39.686,7044,54,533,41,147,167,10,5496,13
9792,2020-05-01,16197,39.9555,8479,309,874,78,261,171,14,5983,28
9936,2020-05-02,19237,40.1066,10532,335,938,110,265,166,15,6850,26
10080,2020-05-03,19368,40.1604,10393,220,849,93,236,172,13,7365,27
10224,2020-05-04,19066,40.2659,10099,140,791,67,236,189,13,7498,33
10368,2020-05-05,20364,40.2502,11087,161,803,83,249,192,16,7745,28
10512,2020-05-06,22713,40.3012,12749,204,1104,108,279,213,16,8014,26
10656,2020-05-07,19653,40.1646,10935,146,888,69,231,183,12,7166,23
10800,2020-05-08,19568,40.2225,10907,103,719,52,200,197,10,7362,18
10944,2020-05-09,21580,40.4399,11754,181,684,47,209,208,14,8467,16
11088,2020-05-10,22509,40.3779,11993,145,567,43,189,223,16,9309,24
11232,2020-05-11,19463,40.3742,10666,90,452,44,140,214,11,7820,26
11376,2020-05-12,18865,40.3694,10261,68,440,41,120,220,10,7676,29
11520,2020-05-13,22251,40.4722,11847,99,568,48,158,226,11,9266,28
11664,2020-05-14,23390,40.416,12894,107,625,55,181,222,14,9270,22
11808,2020-05-15,19060,40.3005,10604,77,472,33,150,174,11,7524,15
11952,2020-05-16,17429,40.5765,8948,49,363,24,128,171,7,7720,19
12096,2020-05-17,19962,40.6334,9952,298,562,68,148,190,10,8710,24
12240,2020-05-18,18920,40.5152,9472,210,501,65,140,190,15,8305,22
12384,2020-05-19,18796,40.5139,9528,131,437,52,131,167,13,8314,23
12528,2020-05-20,15641,40.6283,7901,67,394,47,118,148,8,6928,30
12672,2020-05-21,18124,40.771,8764,334,558,66,165,160,11,8034,32
12816,2020-05-22,19069,40.8685,9050,294,559,52,160,155,13,8746,40
12960,2020-05-23,17108,40.7793,8255,194,517,52,144,132,12,7771,31
13104,2020-05-24,18747,40.5857,9249,323,694,92,159,141,8,8060,21
13248,2020-05-25,20119,40.6768,10229,255,716,102,176,151,7,8458,25
13392,2020-05-26,19138,40.8501,9665,137,668,87,167,140,9,8234,31
13536,2020-05-27,16306,40.8182,7934,82,562,60,162,118,6,7349,33
13680,2020-05-28,15661,40.8362,7759,117,534,40,175,111,6,6882,37
13824,2020-05-29,19427,40.7412,9545,245,604,47,187,137,10,8612,40
13968,2020-05-30,18510,40.6357,8985,161,537,41,140,134,7,8473,32
14112,2020-05-31,16300,40.6303,8070,101,434,41,111,104,5,7409,25
14256,2020-06-01,19342,40.7712,9780,253,547,68,151,113,8,8395,27
14400,2020-06-02,21672,40.6579,11346,160,544,67,149,131,7,9234,34
14544,2020-06-03,22858,40.6369,11852,91,501,54,139,133,7,10048,33
14688,2020-06-04,19559,40.4923,10180,43,406,37,127,111,7,8617,31
14832,2020-06-05,18696,40.3986,9711,42,353,19,102,122,9,8306,32
14976,2020-06-06,19629,40.2885,10814,53,297,18,91,120,10,8192,34
15120,2020-06-07,17796,40.3872,9938,75,273,22,83,103,7,7258,37
15264,2020-06-08,16593,40.2661,9241,56,239,21,59,92,6,6855,24
15408,2020-06-09,18339,40.3157,10137,49,207,24,61,105,6,7719,31
15552,2020-06-10,19960,40.2949,11187,61,201,17,62,113,7,8279,33
15696,2020-06-11,18979,40.278,10779,44,161,20,48,103,7,7790,27
15840,2020-06-12,15224,40.3117,8903,31,137,9,46,80,5,5990,23
15984,2020-06-13,16121,40.0749,9449,28,123,5,36,94,7,6360,19
16128,2020-06-14,16274,40.2302,9551,61,133,6,28,86,12,6367,30
16272,2020-06-15,14551,40.2241,8615,61,142,19,24,81,7,5588,14
16416,2020-06-16,12845,40.4654,7410,36,120,13,28,71,6,5140,21
16560,2020-06-17,13529,40.6436,7789,24,112,13,24,73,9,5461,24
16704,2020-06-18,12249,40.256,7328,29,110,9,24,65,7,4658,19
16848,2020-06-19,11438,40.1437,7017,18,93,13,25,53,6,4204,9
16992,2020-06-20,10216,40.2742,5818,10,81,7,26,43,6,4215,10
17136,2020-06-21,9010,40.2637,5009,18,69,5,28,41,4,3818,18
17280,2020-06-22,9195,40.2412,5031,12,75,7,21,40,3,3988,18
17424,2020-06-23,7831,40.4054,4090,11,62,2,17,33,2,3600,14
17568,2020-06-24,6319,40.3997,3316,6,52,3,13,27,1,2888,13
17712,2020-06-25,6068,40.6943,3263,8,32,1,14,31,1,2702,16
17856,2020-06-26,6068,40.8268,3291,6,28,2,10,31,1,2687,12
18000,2020-06-27,5400,40.7148,2899,2,23,0,10,28,3,2425,10
18144,2020-06-28,4578,40.1981,2365,4,19,1,10,17,4,2149,9
18288,2020-06-29,3866,39.1795,2182,2,18,2,6,14,4,1636,2
18432,2020-06-30,3624,38.8493,1953,3,11,2,3,13,5,1632,2
