tick,date,agents in quarantine,average age,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
4176,2020-03-23,9880,40.8288,5481,515,836,127,143,48,3,2723,4
4320,2020-03-24,11093,40.7212,6154,382,1042,133,199,58,4,3116,5
4464,2020-03-25,12142,40.5068,6916,334,1079,125,218,66,5,3393,6
4608,2020-03-26,15778,40.6646,9627,754,1167,116,254,73,6,3775,6
4752,2020-03-27,17653,40.6133,10810,852,1289,122,291,91,6,4186,6
4896,2020-03-28,18035,40.5686,11099,602,1305,151,273,91,7,4501,6
5040,2020-03-29,16427,40.5227,10846,436,1328,146,282,101,7,3277,4
5184,2020-03-30,14687,40.3551,9645,292,1277,135,298,110,9,2917,4
5328,2020-03-31,17984,40.4343,10832,312,1353,156,326,128,10,4864,3
5472,2020-04-01,17284,40.3726,10292,209,1196,108,307,141,8,5019,4
5616,2020-04-02,17927,40.2557,10758,176,1022,77,296,150,10,5434,4
5760,2020-04-03,17708,40.1931,10552,205,859,57,257,160,11,5602,5
5904,2020-04-04,16021,40.1036,10274,318,912,89,265,141,14,4004,4
6048,2020-04-05,13316,40.1277,8168,216,853,86,245,116,13,3614,5
6192,2020-04-06,14348,39.9617,9035,193,814,80,221,131,9,3859,6
6336,2020-04-07,14428,40.0147,9026,153,748,77,220,142,8,4046,8
6480,2020-04-08,15707,40.197,9812,121,691,70,205,175,7,4612,14
6624,2020-04-09,13481,40.0097,8026,97,657,61,185,153,11,4277,14
6768,2020-04-10,12120,40.1615,7087,105,548,40,174,137,11,4005,13
6912,2020-04-11,12588,40.137,7213,132,581,37,190,172,11,4239,13
7056,2020-04-12,12031,39.9424,6416,117,490,33,174,187,11,4591,12
7200,2020-04-13,12385,40.0183,6681,107,446,33,140,206,10,4749,13
7344,2020-04-14,11558,40.3604,5913,168,710,76,185,211,6,4278,11
7488,2020-04-15,11362,40.2688,5833,129,633,57,198,221,7,4271,13
7632,2020-04-16,14297,40.2594,7033,220,975,65,286,234,10,5463,11
7776,2020-04-17,14137,40.2186,6918,229,857,51,235,243,8,5579,17
7920,2020-04-18,13692,40.0844,6501,190,757,63,187,213,10,5754,17
8064,2020-04-19,14926,40.2389,7267,152,714,65,186,214,10,6300,18
8208,2020-04-20,14956,40.4539,7303,253,864,94,219,214,14,5966,29
8352,2020-04-21,18837,40.4594,8861,305,1420,152,352,239,18,7463,27
8496,2020-04-22,18064,40.5678,8132,170,1280,121,334,250,19,7725,33
8640,2020-04-23,16672,40.6417,7392,109,1041,85,287,261,20,7442,35
8784,2020-04-24,17382,40.6052,7539,189,1032,69,307,275,19,7932,20
8928,2020-04-25,17923,40.6165,7659,178,898,63,269,261,16,8560,19
9072,2020-04-26,17177,40.7059,7434,106,699,62,202,268,12,8365,29
9216,2020-04-27,17093,40.5739,7283,107,627,49,188,276,12,8521,30
9360,2020-04-28,16168,40.3311,6562,86,526,35,150,249,13,8518,29
9504,2020-04-29,18186,40.4804,7453,99,592,43,168,253,13,9536,29
9648,2020-04-30,15392,40.2882,6689,74,476,30,133,224,12,7732,22
9792,2020-05-01,17046,40.2799,8128,46,430,27,95,216,16,8062,26
9936,2020-05-02,21748,40.3401,9931,368,826,93,183,225,17,10071,34
10080,2020-05-03,22148,40.3179,9832,329,887,108,184,215,16,10541,36
10224,2020-05-04,20837,40.2192,9238,188,797,99,176,191,14,10113,21
10368,2020-05-05,18399,40.1885,8874,128,756,70,172,141,13,8230,15
10512,2020-05-06,20072,40.2875,9636,121,756,63,204,176,16,9089,11
10656,2020-05-07,20358,40.3162,9842,127,664,47,185,169,17,9294,13
10800,2020-05-08,19474,40.2703,9403,76,538,26,155,140,12,9114,10
10944,2020-05-09,16710,40.2742,7241,76,457,27,139,143,12,8605,10
11088,2020-05-10,19317,40.5507,8172,160,558,48,174,174,15,10008,8
11232,2020-05-11,19598,40.5067,8576,104,470,35,137,181,14,10074,7
11376,2020-05-12,18996,40.4765,8371,53,405,26,114,188,9,9821,9
11520,2020-05-13,15916,40.2671,6712,32,334,21,92,161,12,8549,3
11664,2020-05-14,16899,40.2415,7036,57,406,25,117,166,13,9075,4
11808,2020-05-15,21147,40.3145,9355,217,523,41,164,165,14,10661,7
11952,2020-05-16,16693,40.4277,7504,158,430,30,138,126,12,8288,7
12096,2020-05-17,15888,40.5035,7476,97,371,30,94,130,10,7673,7
12240,2020-05-18,19749,40.3567,9150,70,349,32,86,157,15,9881,9
12384,2020-05-19,20618,40.3258,9509,106,453,39,104,154,13,10227,13
12528,2020-05-20,18202,40.1933,8717,50,394,34,89,126,12,8772,8
12672,2020-05-21,19508,40.276,9372,30,323,24,78,123,12,9537,9
12816,2020-05-22,20725,40.4618,10075,165,356,25,107,143,13,9820,21
12960,2020-05-23,21182,40.5338,10539,140,337,25,96,144,13,9863,25
13104,2020-05-24,20334,40.4159,10194,89,300,24,72,107,11,9519,18
13248,2020-05-25,21155,40.4858,10592,51,269,27,60,115,10,10012,19
13392,2020-05-26,24334,40.5978,12111,100,425,42,95,134,12,11385,30
13536,2020-05-27,24781,40.5629,12408,110,484,48,117,129,11,11443,31
13680,2020-05-28,22586,40.6029,11469,65,409,35,99,119,6,10358,26
13824,2020-05-29,18880,40.6424,9404,67,331,25,90,99,5,8841,18
13968,2020-05-30,19694,40.7032,9964,142,384,45,112,100,5,8909,33
14112,2020-05-31,20464,40.7034,10349,225,408,54,120,108,6,9161,33
14256,2020-06-01,17980,40.7863,9188,141,398,43,105,95,8,7975,27
14400,2020-06-02,15234,40.8457,8089,90,353,36,85,86,8,6458,29
14544,2020-06-03,17178,40.5703,9647,77,352,31,87,91,8,6851,34
14688,2020-06-04,17932,40.5022,10355,60,321,22,79,97,9,6955,34
14832,2020-06-05,15444,40.3041,9140,37,254,8,72,80,8,5824,21
14976,2020-06-06,14403,40.2735,8467,32,205,9,49,82,10,5529,20
15120,2020-06-07,14218,40.1314,8680,75,187,17,45,83,12,5101,18
15264,2020-06-08,13968,40.0192,8524,62,156,16,29,80,13,5070,18
15408,2020-06-09,11929,39.9654,7364,41,144,10,26,69,6,4250,19
15552,2020-06-10,11304,39.9921,6518,23,132,16,23,69,6,4498,19
15696,2020-06-11,11850,39.9496,6952,61,148,10,33,72,6,4547,21
15840,2020-06-12,11104,39.7862,6324,51,136,9,32,71,6,4455,20
15984,2020-06-13,10821,39.8828,6393,45,127,13,28,50,6,4139,20
16128,2020-06-14,10742,39.9741,6379,32,110,10,31,47,3,4107,23
16272,2020-06-15,11257,39.8947,6594,91,172,22,31,49,3,4273,22
16416,2020-06-16,10936,39.8749,6569,60,157,21,31,56,3,4017,22
16560,2020-06-17,10902,39.9999,6070,36,156,18,37,48,2,4523,12
16704,2020-06-18,9957,39.9372,5388,21,130,12,35,48,2,4310,11
16848,2020-06-19,9826,39.619,5200,89,172,11,50,44,1,4253,6
16992,2020-06-20,9580,39.8066,4944,58,164,11,44,43,1,4308,7
17136,2020-06-21,7622,39.6389,3847,35,154,9,35,36,1,3499,6
17280,2020-06-22,7717,39.7264,3904,19,141,8,20,39,0,3581,5
17424,2020-06-23,7583,39.4613,3899,20,106,6,17,39,0,3489,7
17568,2020-06-24,6737,39.2093,3488,38,96,6,19,39,1,3044,6
17712,2020-06-25,5324,39.6206,2603,34,76,3,23,29,1,2548,7
17856,2020-06-26,5444,39.6587,2650,28,70,1,19,28,1,2640,7
18000,2020-06-27,4193,39.1753,2220,18,60,3,12,28,1,1848,3
18144,2020-06-28,4643,38.3694,2283,15,54,5,12,26,1,2246,1
18288,2020-06-29,4370,38.1096,2098,11,40,4,9,23,1,2184,0
18432,2020-06-30,4699,38.4509,2282,12,43,1,11,21,1,2328,0
