tick,date,agents in quarantine,average age,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
4176,2020-03-23,6995,40.5005,3326,295,635,77,160,43,6,2453,0
4320,2020-03-24,7737,40.8298,3909,213,660,74,152,53,7,2669,0
4464,2020-03-25,9755,40.7503,4962,343,983,111,217,62,6,3071,0
4608,2020-03-26,12386,40.539,6579,805,1130,131,233,68,7,3433,0
4752,2020-03-27,12682,40.3264,6823,590,1100,138,215,77,8,3731,0
4896,2020-03-28,12742,40.2712,7036,422,1094,118,241,92,5,3734,0
5040,2020-03-29,10742,40.0252,6166,283,1032,100,236,103,5,2817,0
5184,2020-03-30,10103,39.982,5536,228,979,87,246,109,5,2912,1
5328,2020-03-31,12833,40.1903,6891,345,1178,136,281,119,7,3874,2
5472,2020-04-01,14422,40.0643,7937,278,1088,127,284,134,11,4561,2
5616,2020-04-02,20468,40.0403,11724,1343,1670,187,391,151,10,4990,2
5760,2020-04-03,23089,40.0579,13433,1331,1858,215,409,150,10,5680,3
5904,2020-04-04,21787,40.0065,13262,924,1923,222,411,123,11,4908,3
6048,2020-04-05,19757,39.8258,11989,568,1830,221,389,121,9,4628,2
6192,2020-04-06,21111,39.942,12114,395,1801,202,424,145,13,6014,3
6336,2020-04-07,22613,39.871,12617,292,1824,167,457,155,15,7084,2
6480,2020-04-08,20103,39.7312,11365,156,1469,100,409,156,15,6432,1
6624,2020-04-09,19666,39.6997,11016,252,1271,84,351,139,10,6541,2
6768,2020-04-10,18857,39.8864,10812,266,1053,83,287,167,12,6174,3
6912,2020-04-11,17986,39.8976,10366,218,877,58,234,202,16,6012,3
7056,2020-04-12,18218,39.9784,9915,173,782,53,196,212,15,6870,2
7200,2020-04-13,19748,40.0121,11242,189,788,75,168,213,16,7055,2
7344,2020-04-14,20357,39.8862,11781,236,953,100,216,204,13,6852,2
7488,2020-04-15,19263,39.9106,10994,151,868,71,209,200,16,6751,3
7632,2020-04-16,13955,39.7478,7729,89,703,56,175,154,13,5033,3
7776,2020-04-17,17102,39.9768,8225,213,1082,88,314,178,16,6983,3
7920,2020-04-18,18351,40.0607,8319,187,936,68,276,206,12,8343,4
8064,2020-04-19,19181,40.1453,8853,119,766,52,220,222,11,8933,5
8208,2020-04-20,20022,40.1463,9484,90,604,38,164,234,10,9387,11
8352,2020-04-21,20233,40.0941,9871,137,700,55,196,236,12,9015,11
8496,2020-04-22,21212,40.0812,10861,102,672,53,182,238,16,9076,12
8640,2020-04-23,20470,40.1904,10385,66,506,25,150,231,12,9081,14
8784,2020-04-24,20727,40.2313,10259,179,542,25,150,222,16,9318,16
8928,2020-04-25,22606,40.3321,10867,201,672,58,174,230,22,10367,15
9072,2020-04-26,23321,40.2814,11165,278,932,96,211,236,21,10363,19
9216,2020-04-27,21896,40.3172,10238,142,775,84,186,218,21,10213,19
9360,2020-04-28,18704,40.3355,8854,92,670,63,161,190,19,8642,13
9504,2020-04-29,19261,40.3953,8661,73,619,48,181,211,20,9435,13
9648,2020-04-30,18117,40.4581,7797,65,496,33,167,209,14,9319,17
9792,2020-05-01,14304,40.4336,6546,91,410,34,131,169,10,6902,11
9936,2020-05-02,13666,40.4257,6298,69,326,29,107,162,11,6654,10
10080,2020-05-03,14016,40.4814,6438,48,284,24,84,174,13,6939,12
10224,2020-05-04,19389,40.4731,8363,334,859,109,214,200,12,9287,11
10368,2020-05-05,18091,40.6216,7678,195,782,99,199,178,10,8928,22
10512,2020-05-06,20760,40.5384,8667,291,1106,129,263,186,9,10090,19
10656,2020-05-07,20185,40.4401,8458,197,935,90,258,186,7,10034,20
10800,2020-05-08,23130,40.4696,10155,286,976,108,276,182,7,11120,20
10944,2020-05-09,21639,40.2528,9931,187,857,87,261,157,8,10136,15
11088,2020-05-10,20522,40.3608,9488,122,729,58,212,146,10,9738,19
11232,2020-05-11,20233,40.4627,9081,89,588,40,164,153,10,10079,29
11376,2020-05-12,18558,40.5367,8150,57,491,28,139,155,11,9499,28
11520,2020-05-13,20802,40.3371,9621,184,594,55,150,157,9,10016,16
11664,2020-05-14,21009,40.306,9868,158,500,33,127,152,12,10143,16
11808,2020-05-15,19838,40.281,9127,95,411,35,99,143,15,9897,16
11952,2020-05-16,19473,40.2766,8769,83,369,28,92,145,15,9959,13
12096,2020-05-17,20005,40.4716,9191,104,365,42,96,146,13,10034,14
12240,2020-05-18,17469,40.2426,8658,119,382,49,106,102,12,8022,19
12384,2020-05-19,18333,40.2207,9106,76,329,41,96,111,10,8545,19
12528,2020-05-20,15444,40.2552,7755,41,282,25,90,86,6,7142,17
12672,2020-05-21,17888,40.5605,8830,104,324,33,126,109,8,8335,19
12816,2020-05-22,15874,40.2223,8264,117,297,36,118,97,6,6922,17
12960,2020-05-23,14309,40.4929,7319,72,270,22,105,95,5,6406,15
13104,2020-05-24,14989,40.4419,7774,52,234,15,93,108,6,6693,14
13248,2020-05-25,15784,40.5932,8615,88,262,19,98,107,6,6577,12
13392,2020-05-26,16034,40.8581,8907,100,313,35,99,110,7,6449,14
13536,2020-05-27,14032,40.8249,7903,68,294,35,86,95,7,5539,5
13680,2020-05-28,13642,40.8075,7454,36,230,26,74,85,8,5724,5
13824,2020-05-29,14699,40.919,7980,57,211,28,75,108,6,6215,19
13968,2020-05-30,14826,40.831,8240,102,222,24,75,118,4,6019,22
14112,2020-05-31,13652,40.6896,7708,84,189,17,63,94,4,5473,20
14256,2020-06-01,12469,40.5994,7172,74,171,19,56,80,4,4872,21
14400,2020-06-02,13032,40.4894,7350,85,228,39,55,100,6,5147,22
14544,2020-06-03,12498,40.458,7015,42,199,23,48,104,4,5039,24
14688,2020-06-04,10632,40.1462,6153,38,173,16,50,79,2,4107,14
14832,2020-06-05,9786,40.4622,5262,63,179,17,51,66,4,4131,13
14976,2020-06-06,10562,40.8176,5536,50,174,15,52,78,4,4618,35
15120,2020-06-07,9702,41.0075,5065,35,161,9,47,74,4,4269,38
15264,2020-06-08,9239,40.9266,4630,20,134,8,30,58,4,4320,35
15408,2020-06-09,8604,40.3904,4255,12,83,5,13,44,3,4154,35
15552,2020-06-10,8250,40.1855,4359,8,72,1,16,51,4,3711,28
15696,2020-06-11,9091,40.5175,4909,14,66,6,16,50,2,4001,27
15840,2020-06-12,8218,40.5802,4357,9,49,4,12,44,3,3721,19
15984,2020-06-13,8925,40.9628,4644,53,81,9,11,45,3,4055,24
16128,2020-06-14,9042,40.8892,4832,76,97,12,18,40,4,3927,36
16272,2020-06-15,7974,40.9776,4361,49,100,14,20,34,3,3356,37
16416,2020-06-16,6234,41.035,3295,30,102,11,26,25,2,2718,25
16560,2020-06-17,5499,41.4308,3221,19,91,8,26,23,1,2084,26
16704,2020-06-18,5446,40.8957,3251,6,84,9,23,23,1,2030,19
16848,2020-06-19,6192,40.7812,3626,5,72,4,21,22,1,2423,18
16992,2020-06-20,6069,40.5718,3692,3,56,3,14,24,0,2266,11
17136,2020-06-21,5112,39.9859,3129,3,49,0,12,26,0,1885,8
17280,2020-06-22,4004,39.9625,2414,6,34,0,10,25,0,1508,7
17424,2020-06-23,3091,40.638,2007,2,17,0,6,24,1,1022,12
17568,2020-06-24,3003,40.4139,1913,2,15,1,1,24,1,1038,8
17712,2020-06-25,2385,39.5862,1357,2,13,2,1,20,1,981,8
17856,2020-06-26,2520,40.1198,1497,1,10,2,0,17,1,979,13
18000,2020-06-27,2635,39.425,1725,0,6,0,3,13,1,880,7
18144,2020-06-28,2358,39.8554,1585,4,7,0,5,11,2,738,6
18288,2020-06-29,2716,41.0412,1815,2,8,2,5,11,2,858,13
18432,2020-06-30,2684,40.4124,1811,2,8,1,4,13,1,832,12
