EXPOSED, INFECTED, DEAD
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
0, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
1, 80, 0
2, 80, 0
2, 80, 0
2, 80, 0
2, 80, 0
2, 80, 0
2, 80, 0
2, 80, 0
2, 80, 0
2, 80, 0
2, 80, 0
2, 80, 0
2, 80, 0
2, 80, 0
2, 80, 0
2, 80, 0
2, 80, 0
2, 79, 0
2, 79, 0
2, 79, 0
2, 79, 0
2, 79, 0
2, 78, 0
2, 78, 0
2, 78, 0
2, 78, 0
2, 78, 0
2, 78, 0
2, 78, 0
2, 78, 0
2, 78, 0
2, 78, 0
2, 78, 0
2, 78, 0
2, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
3, 78, 0
4, 78, 0
4, 78, 0
4, 78, 0
4, 78, 0
4, 78, 0
4, 78, 0
4, 78, 0
4, 78, 0
4, 78, 0
4, 78, 0
4, 78, 0
4, 78, 0
4, 78, 0
4, 78, 0
4, 78, 0
4, 78, 0
4, 78, 0
5, 78, 0
5, 78, 0
5, 78, 0
5, 78, 0
5, 78, 0
5, 78, 0
6, 78, 0
6, 78, 0
6, 78, 0
6, 78, 0
6, 78, 0
8, 78, 0
8, 78, 0
8, 78, 0
8, 78, 0
8, 78, 0
8, 78, 0
8, 78, 0
8, 78, 0
8, 78, 0
8, 78, 0
8, 78, 0
8, 78, 0
8, 78, 0
8, 78, 0
8, 78, 0
8, 78, 0
8, 78, 0
8, 78, 0
8, 78, 0
8, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 78, 0
9, 77, 0
9, 77, 0
9, 77, 0
9, 77, 0
9, 77, 0
9, 77, 0
9, 77, 0
9, 77, 0
9, 77, 0
9, 77, 0
9, 76, 0
9, 76, 0
9, 76, 0
9, 76, 0
9, 76, 0
9, 76, 0
9, 76, 0
9, 76, 0
9, 76, 0
9, 76, 0
9, 76, 0
9, 76, 0
9, 76, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
7, 78, 0
7, 78, 0
7, 78, 0
7, 78, 0
7, 78, 0
7, 78, 0
7, 78, 0
7, 78, 0
7, 78, 0
7, 78, 0
7, 78, 0
7, 78, 0
7, 77, 0
7, 77, 0
7, 77, 0
7, 77, 0
7, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
8, 77, 0
9, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 77, 0
11, 76, 0
11, 76, 0
11, 76, 0
11, 76, 0
11, 76, 0
11, 76, 0
11, 75, 0
11, 75, 0
11, 75, 0
11, 75, 0
11, 75, 0
11, 75, 0
11, 75, 0
11, 75, 0
11, 75, 0
11, 75, 0
11, 75, 0
11, 75, 0
11, 75, 0
11, 75, 0
11, 75, 0
11, 75, 0
11, 75, 0
11, 74, 0
11, 74, 0
11, 74, 0
11, 74, 0
11, 74, 0
11, 74, 0
11, 74, 0
11, 74, 0
11, 74, 0
11, 74, 0
11, 74, 0
11, 74, 0
11, 73, 0
11, 73, 0
11, 73, 0
11, 73, 0
11, 73, 0
11, 73, 0
11, 73, 0
11, 73, 0
11, 73, 0
11, 73, 0
11, 73, 0
11, 73, 0
11, 73, 0
11, 73, 0
11, 73, 0
11, 73, 0
