tick,date,agents in quarantine,average age,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
4176,2020-03-23,2863,40.8023,1402,70,254,33,54,17,3,1030,0
4320,2020-03-24,5019,40.5786,3325,93,310,36,62,22,3,1168,0
4464,2020-03-25,6071,40.5172,4130,172,354,40,77,23,2,1273,0
4608,2020-03-26,6686,40.9237,4627,146,347,29,78,30,1,1428,0
4752,2020-03-27,7056,40.7426,4980,106,320,30,65,31,1,1523,0
4896,2020-03-28,8332,40.7414,5571,420,460,70,87,35,1,1688,0
5040,2020-03-29,8562,40.8465,5827,698,640,111,121,35,0,1129,1
5184,2020-03-30,9846,40.6195,6674,573,918,150,160,38,1,1331,1
5328,2020-03-31,11373,40.5496,7732,389,1048,137,207,42,2,1815,1
5472,2020-04-01,11611,40.5486,7572,373,1083,123,235,45,2,2177,1
5616,2020-04-02,12774,40.5499,8628,255,971,100,226,53,4,2536,1
5760,2020-04-03,12528,40.249,8394,207,862,80,218,58,4,2704,1
5904,2020-04-04,11473,40.241,7723,138,732,62,201,45,2,2570,0
6048,2020-04-05,11935,40.2859,8238,258,663,59,186,53,2,2475,1
6192,2020-04-06,12112,39.9966,8110,304,698,74,169,63,7,2686,1
6336,2020-04-07,11817,39.8725,7912,241,699,82,166,68,6,2641,2
6480,2020-04-08,13170,40.0161,8604,209,761,69,173,74,7,3271,2
6624,2020-04-09,13513,39.7684,8797,173,716,77,156,86,8,3498,2
6768,2020-04-10,14866,39.8019,10088,237,676,62,163,92,10,3536,2
6912,2020-04-11,14326,39.7049,9853,251,626,69,159,82,9,3276,1
7056,2020-04-12,13146,39.483,8978,303,699,79,152,83,7,2844,1
7200,2020-04-13,12280,39.3179,8386,231,698,83,148,93,7,2634,0
7344,2020-04-14,13431,39.4568,8963,247,850,110,177,101,7,2976,0
7488,2020-04-15,13149,39.4204,8816,145,878,108,183,98,7,2914,0
7632,2020-04-16,14241,39.3178,9252,128,834,76,206,106,5,3634,0
7776,2020-04-17,13999,39.4348,8749,129,769,48,196,112,3,3993,0
7920,2020-04-18,14190,39.4247,9214,203,741,49,201,112,4,3666,0
8064,2020-04-19,13906,39.4787,8803,192,702,55,182,109,4,3858,1
8208,2020-04-20,12861,39.5026,8085,116,597,49,145,109,3,3756,1
8352,2020-04-21,12390,39.5597,7770,139,682,64,137,103,5,3489,1
8496,2020-04-22,12736,39.7191,7674,112,633,56,125,103,5,4027,1
8640,2020-04-23,14969,40.0291,8638,241,726,73,161,107,5,5016,2
8784,2020-04-24,13232,40.0913,7489,182,638,54,167,103,4,4591,4
8928,2020-04-25,15318,39.9876,8791,247,771,65,189,101,7,5144,3
9072,2020-04-26,19064,39.864,10940,814,1151,128,220,100,6,5702,3
9216,2020-04-27,17824,39.8671,10040,560,1129,122,222,105,9,5633,4
9360,2020-04-28,16643,39.9204,9370,317,1090,111,222,106,10,5413,4
9504,2020-04-29,16695,39.9388,9319,185,1087,96,229,118,9,5648,4
9648,2020-04-30,19552,40.1099,11257,204,1008,90,239,133,8,6608,5
9792,2020-05-01,18207,39.9577,10491,144,828,65,203,129,8,6333,6
9936,2020-05-02,17230,39.9241,9686,80,656,45,175,119,13,6452,4
10080,2020-05-03,20658,40.1086,11908,607,1041,104,211,120,14,6651,2
10224,2020-05-04,21276,40.2378,12191,409,1057,111,207,139,12,7147,3
10368,2020-05-05,22225,40.2638,12844,227,916,108,174,138,11,7804,3
10512,2020-05-06,21111,40.2146,12062,150,822,80,170,135,7,7683,2
10656,2020-05-07,21315,40.0993,12243,115,708,57,177,137,8,7869,1
10800,2020-05-08,23184,39.9755,13041,420,796,73,204,141,11,8497,1
10944,2020-05-09,21207,39.9287,12161,299,710,76,184,134,8,7632,3
11088,2020-05-10,18398,39.9822,10898,335,788,97,180,95,7,5995,3
11232,2020-05-11,21325,40.043,12360,271,857,120,207,128,11,7367,4
11376,2020-05-12,23117,40.1102,13676,214,833,104,216,146,11,7912,5
11520,2020-05-13,22106,40.1256,12742,122,708,72,204,146,11,8094,7
11664,2020-05-14,19450,40.073,11260,82,586,57,182,133,9,7139,2
11808,2020-05-15,22059,40.0027,12979,201,624,56,194,153,9,7841,2
11952,2020-05-16,21546,40.0517,12774,130,543,46,175,155,10,7707,6
12096,2020-05-17,18088,40.0623,10558,88,439,33,141,121,8,6694,6
12240,2020-05-18,17394,40.0346,9991,71,393,30,120,129,7,6640,13
12384,2020-05-19,19334,40.0259,11177,158,673,71,192,149,13,6888,13
12528,2020-05-20,20274,39.9527,12122,95,597,49,176,144,11,7067,13
12672,2020-05-21,19295,39.8832,11497,56,481,36,145,133,12,6921,14
12816,2020-05-22,21066,40.134,12575,565,753,91,174,131,10,6751,16
12960,2020-05-23,21164,40.3692,12372,405,746,94,171,138,12,7208,18
13104,2020-05-24,19494,40.3129,11172,252,718,88,158,134,11,6940,21
13248,2020-05-25,17885,40.3088,10115,140,635,79,149,120,7,6619,21
13392,2020-05-26,18618,40.1604,10379,93,568,50,150,117,6,7237,18
13536,2020-05-27,21295,40.249,11720,166,738,60,205,136,8,8240,22
13680,2020-05-28,20238,40.4506,10975,140,637,42,177,135,7,8096,29
13824,2020-05-29,18082,40.4688,9613,99,503,24,145,106,11,7556,25
13968,2020-05-30,18624,40.4977,9722,297,581,50,134,119,12,7682,27
14112,2020-05-31,19609,40.5314,10502,273,552,62,137,122,14,7920,27
14256,2020-06-01,19206,40.4052,10533,170,529,59,122,118,16,7635,24
14400,2020-06-02,16409,40.3761,8976,119,532,57,111,109,9,6472,24
14544,2020-06-03,17139,40.3877,8921,102,552,58,127,128,12,7210,29
14688,2020-06-04,17629,40.4035,9432,81,486,46,134,132,14,7272,32
14832,2020-06-05,14407,40.3042,7782,58,374,25,123,94,13,5912,26
14976,2020-06-06,13445,40.3537,7314,43,285,12,104,90,11,5557,29
15120,2020-06-07,15976,40.3813,9059,194,305,18,95,90,13,6163,39
15264,2020-06-08,16700,40.1801,9501,221,336,32,83,100,13,6375,39
15408,2020-06-09,16344,40.1372,9134,151,332,38,81,95,9,6472,32
15552,2020-06-10,13523,40.0492,7687,86,318,37,65,84,6,5218,22
15696,2020-06-11,15018,40.1833,8584,139,338,38,86,102,6,5688,37
15840,2020-06-12,16183,40.0687,9456,122,332,28,94,101,7,6006,37
15984,2020-06-13,15230,40.0466,8785,77,300,21,80,80,7,5856,24
16128,2020-06-14,15956,39.8896,9032,56,262,22,73,73,7,6406,25
16272,2020-06-15,18654,40.0938,10689,156,358,42,92,81,7,7196,33
16416,2020-06-16,18927,40.1523,10833,152,423,44,112,86,5,7242,30
16560,2020-06-17,16344,40.1725,9502,85,402,33,90,79,4,6124,25
16704,2020-06-18,15988,40.1791,9262,104,384,20,96,79,8,6012,23
16848,2020-06-19,16348,39.9708,9177,75,324,20,78,84,8,6567,15
16992,2020-06-20,16281,39.7904,9533,231,351,46,70,87,8,5940,15
17136,2020-06-21,12997,39.5762,7649,154,337,46,70,60,10,4658,13
17280,2020-06-22,12572,39.8937,7168,94,299,52,66,63,6,4813,11
17424,2020-06-23,13554,40.0144,7536,63,305,37,76,66,7,5452,12
17568,2020-06-24,13999,40.0225,7754,43,277,32,73,69,9,5730,12
17712,2020-06-25,13528,39.8766,7561,54,253,28,78,63,4,5482,5
17856,2020-06-26,12586,40.0841,6965,50,199,14,66,69,8,5210,5
18000,2020-06-27,12216,40.0081,6998,72,194,15,66,67,10,4792,2
18144,2020-06-28,11840,39.7346,6894,50,169,16,49,67,8,4584,3
18288,2020-06-29,9410,39.7642,5381,33,148,8,42,60,6,3728,4
18432,2020-06-30,8587,39.7174,4835,21,128,8,27,56,7,3501,4
